Date,EUROSTOXX50,S&P500
2017-09-27,3555.169921875,2507.0400390625
2017-09-28,3563.639892578125,2510.06005859375
2017-09-29,3594.85009765625,2519.360107421875
2017-10-02,3602.68994140625,2529.1201171875
2017-10-03,3605.72998046875,2534.580078125
2017-10-04,3594.909912109375,2537.739990234375
2017-10-05,3613.5400390625,2552.070068359375
2017-10-06,3603.320068359375,2549.330078125
2017-10-09,3610.5,2544.72998046875
2017-10-10,3598.7900390625,2550.639892578125
2017-10-11,3607.389892578125,2555.239990234375
2017-10-12,3605.5400390625,2550.929931640625
2017-10-13,3604.550048828125,2553.169921875
2017-10-16,3606.27001953125,2557.639892578125
2017-10-17,3607.77001953125,2559.360107421875
2017-10-18,3619.64990234375,2561.260009765625
2017-10-19,3602.080078125,2562.10009765625
2017-10-20,3605.090087890625,2575.2099609375
2017-10-23,3608.8701171875,2564.97998046875
2017-10-24,3610.68994140625,2569.1298828125
2017-10-25,3591.4599609375,2557.14990234375
2017-10-26,3637.199951171875,2560.39990234375
2017-10-27,3652.22998046875,2581.070068359375
2017-10-30,3662.179931640625,2572.830078125
2017-10-31,3673.949951171875,2575.260009765625
2017-11-01,3697.39990234375,2579.360107421875
2017-11-02,3688.800048828125,2579.85009765625
2017-11-03,3689.9599609375,2587.840087890625
2017-11-06,3682.360107421875,2591.1298828125
2017-11-07,3658.77001953125,2590.639892578125
2017-11-08,3655.0400390625,2594.3798828125
2017-11-09,3612.5,2584.6201171875
2017-11-10,3593.760009765625,2582.300048828125
2017-11-13,3574.52001953125,2584.840087890625
2017-11-14,3556.3798828125,2578.8701171875
2017-11-15,3545.719970703125,2564.6201171875
2017-11-16,3564.800048828125,2585.639892578125
2017-11-17,3547.4599609375,2578.85009765625
2017-11-20,3561.409912109375,2582.139892578125
2017-11-21,3579.320068359375,2599.030029296875
2017-11-22,3562.64990234375,2597.080078125
2017-11-24,3581.22998046875,2602.419921875
2017-11-27,3564.02001953125,2601.419921875
2017-11-28,3583.489990234375,2627.0400390625
2017-11-29,3589.909912109375,2626.070068359375
2017-11-30,3569.929931640625,2647.580078125
2017-12-01,3527.550048828125,2642.219970703125
2017-12-04,3576.219970703125,2639.43994140625
2017-12-05,3570.570068359375,2629.570068359375
2017-12-06,3561.570068359375,2629.27001953125
2017-12-07,3573.1298828125,2636.97998046875
2017-12-08,3591.449951171875,2651.5
