Date,Close,Name
2021-08-10,1.3420000076293945,^TNX
2021-08-11,1.3289999961853027,^TNX
2021-08-12,1.3669999837875366,^TNX
2021-08-13,1.2970000505447388,^TNX
2021-08-16,1.2569999694824219,^TNX
2021-08-17,1.2580000162124634,^TNX
2021-08-18,1.2730000019073486,^TNX
2021-08-19,1.2419999837875366,^TNX
2021-08-20,1.2599999904632568,^TNX
2021-08-23,1.2549999952316284,^TNX
2021-08-24,1.2899999618530273,^TNX
2021-08-25,1.3420000076293945,^TNX
2021-08-26,1.3420000076293945,^TNX
2021-08-27,1.312000036239624,^TNX
2021-08-30,1.284999966621399,^TNX
2021-08-31,1.3040000200271606,^TNX
2021-09-01,1.3020000457763672,^TNX
2021-09-02,1.2940000295639038,^TNX
2021-09-03,1.3220000267028809,^TNX
2021-09-07,1.3700000047683716,^TNX
2021-09-08,1.3339999914169312,^TNX
2021-09-09,1.2990000247955322,^TNX
2021-09-10,1.340999960899353,^TNX
2021-09-13,1.3240000009536743,^TNX
2021-09-14,1.2769999504089355,^TNX
2021-09-15,1.3040000200271606,^TNX
2021-09-16,1.3309999704360962,^TNX
2021-09-17,1.3700000047683716,^TNX
2021-09-20,1.309000015258789,^TNX
2021-09-21,1.3240000009536743,^TNX
2021-09-22,1.3359999656677246,^TNX
2021-09-23,1.409999966621399,^TNX
2021-09-24,1.4600000381469727,^TNX
2021-09-27,1.4839999675750732,^TNX
2021-09-28,1.534000039100647,^TNX
2021-09-29,1.5410000085830688,^TNX
2021-09-30,1.5290000438690186,^TNX
2021-10-01,1.4789999723434448,^TNX
2021-10-04,1.4809999465942383,^TNX
2021-10-05,1.5290000438690186,^TNX
2021-10-06,1.5240000486373901,^TNX
2021-10-07,1.5709999799728394,^TNX
2021-10-08,1.6050000190734863,^TNX
2021-10-11,1.6139999628067017,^TNX
2021-10-12,1.5800000429153442,^TNX
2021-10-13,1.5490000247955322,^TNX
2021-10-14,1.5190000534057617,^TNX
2021-10-15,1.5759999752044678,^TNX
2021-10-18,1.5839999914169312,^TNX
2021-10-19,1.6349999904632568,^TNX
2021-10-20,1.6360000371932983,^TNX
2021-10-21,1.6759999990463257,^TNX
2021-10-22,1.6549999713897705,^TNX
2021-10-25,1.6349999904632568,^TNX
2021-10-26,1.61899995803833,^TNX
2021-10-27,1.5290000438690186,^TNX
2021-10-28,1.5679999589920044,^TNX
2021-10-29,1.5570000410079956,^TNX
2021-11-01,1.5750000476837158,^TNX
2021-11-02,1.5490000247955322,^TNX
2021-11-03,1.5789999961853027,^TNX
2021-11-04,1.5240000486373901,^TNX
2021-11-05,1.4529999494552612,^TNX
2021-11-08,1.496999979019165,^TNX
2021-11-09,1.4320000410079956,^TNX
2021-11-10,1.559999942779541,^TNX
2021-11-11,1.559999942779541,^TNX
2021-11-12,1.5820000171661377,^TNX
2021-11-15,1.6230000257492065,^TNX
2021-11-16,1.6339999437332153,^TNX
2021-11-17,1.6039999723434448,^TNX
2021-11-18,1.5889999866485596,^TNX
2021-11-19,1.5360000133514404,^TNX
2021-11-22,1.625,^TNX
2021-11-23,1.6670000553131104,^TNX
2021-11-24,1.6449999809265137,^TNX
2021-11-26,1.4819999933242798,^TNX
2021-11-29,1.5299999713897705,^TNX
2021-11-30,1.4429999589920044,^TNX
2021-12-01,1.434000015258789,^TNX
2021-12-02,1.4479999542236328,^TNX
2021-12-03,1.343000054359436,^TNX
2021-12-06,1.434000015258789,^TNX
2021-12-07,1.4800000190734863,^TNX
2021-12-08,1.5089999437332153,^TNX
2021-12-09,1.4869999885559082,^TNX
2021-12-10,1.4889999628067017,^TNX
2021-12-13,1.4240000247955322,^TNX
2021-12-14,1.437999963760376,^TNX
2021-12-15,1.440999984741211,^TNX
2020-12-15,1.6649999618530273,^TYX
2020-12-16,1.6660000085830688,^TYX
2020-12-17,1.6759999990463257,^TYX
2020-12-18,1.7000000476837158,^TYX
2020-12-21,1.684000015258789,^TYX
2020-12-22,1.652999997138977,^TYX
2020-12-23,1.6970000267028809,^TYX
2020-12-24,1.6640000343322754,^TYX
2020-12-28,1.6690000295639038,^TYX
2020-12-29,1.6740000247955322,^TYX
2020-12-30,1.6619999408721924,^TYX
2020-12-31,1.6460000276565552,^TYX
2021-01-04,1.656000018119812,^TYX
2021-01-05,1.7050000429153442,^TYX
2021-01-06,1.8209999799728394,^TYX
2021-01-07,1.8450000286102295,^TYX
2021-01-08,1.8630000352859497,^TYX
2021-01-11,1.8760000467300415,^TYX
2021-01-12,1.8849999904632568,^TYX
2021-01-13,1.8179999589920044,^TYX
2021-01-14,1.8739999532699585,^TYX
2021-01-15,1.8530000448226929,^TYX
2021-01-19,1.840000033378601,^TYX
2021-01-20,1.8420000076293945,^TYX
2021-01-21,1.871999979019165,^TYX
2021-01-22,1.8569999933242798,^TYX
2021-01-25,1.7979999780654907,^TYX
2021-01-26,1.8020000457763672,^TYX
2021-01-27,1.777999997138977,^TYX
2021-01-28,1.8200000524520874,^TYX
2021-01-29,1.8580000400543213,^TYX
2021-02-01,1.847000002861023,^TYX
2021-02-02,1.8769999742507935,^TYX
2021-02-03,1.9119999408721924,^TYX
2021-02-04,1.9329999685287476,^TYX
2021-02-05,1.9739999771118164,^TYX
2021-02-08,1.9429999589920044,^TYX
2021-02-09,1.9470000267028809,^TYX
2021-02-10,1.9240000247955322,^TYX
2021-02-11,1.9470000267028809,^TYX
2021-02-12,2.003000020980835,^TYX
2021-02-16,2.0899999141693115,^TYX
2021-02-17,2.069000005722046,^TYX
2021-02-18,2.0759999752044678,^TYX
2021-02-19,2.140000104904175,^TYX
2021-02-22,2.180000066757202,^TYX
2021-02-23,2.200000047683716,^TYX
2021-02-24,2.242000102996826,^TYX
2021-02-25,2.308000087738037,^TYX
2021-02-26,2.181999921798706,^TYX
2021-03-01,2.2200000286102295,^TYX
2021-03-02,2.2160000801086426,^TYX
2021-03-03,2.252000093460083,^TYX
2021-03-04,2.309000015258789,^TYX
2021-03-05,2.2880001068115234,^TYX
2021-03-08,2.308000087738037,^TYX
2021-03-09,2.259000062942505,^TYX
2021-03-10,2.243000030517578,^TYX
2021-03-11,2.2809998989105225,^TYX
2021-03-12,2.4019999504089355,^TYX
2021-03-15,2.368000030517578,^TYX
2021-03-16,2.3910000324249268,^TYX
2021-03-17,2.437000036239624,^TYX
2021-03-18,2.4760000705718994,^TYX
2021-03-19,2.4509999752044678,^TYX
2021-03-22,2.382999897003174,^TYX
2021-03-23,2.3480000495910645,^TYX
2021-03-24,2.313999891281128,^TYX
2021-03-25,2.3340001106262207,^TYX
2021-03-26,2.367000102996826,^TYX
2021-03-29,2.4240000247955322,^TYX
2021-03-30,2.3959999084472656,^TYX
2021-03-31,2.424999952316284,^TYX
2021-04-01,2.3399999141693115,^TYX
2021-04-05,2.36299991607666,^TYX
2021-04-06,2.315999984741211,^TYX
2021-04-07,2.3350000381469727,^TYX
2021-04-08,2.322000026702881,^TYX
2021-04-09,2.3389999866485596,^TYX
2021-04-12,2.3469998836517334,^TYX
2021-04-13,2.306999921798706,^TYX
2021-04-14,2.325000047683716,^TYX
2021-04-15,2.2100000381469727,^TYX
2021-04-16,2.260999917984009,^TYX
2021-04-19,2.2939999103546143,^TYX
2021-04-20,2.259000062942505,^TYX
2021-04-21,2.2639999389648438,^TYX
2021-04-22,2.239000082015991,^TYX
2021-04-23,2.250999927520752,^TYX
2021-04-26,2.24399995803833,^TYX
2021-04-27,2.2939999103546143,^TYX
2021-04-28,2.299999952316284,^TYX
2021-04-29,2.311000108718872,^TYX
2021-04-30,2.3010001182556152,^TYX
2021-05-03,2.2880001068115234,^TYX
2021-05-04,2.2660000324249268,^TYX
2021-05-05,2.259000062942505,^TYX
2021-05-06,2.2360000610351562,^TYX
2021-05-07,2.2769999504089355,^TYX
2021-05-10,2.319000005722046,^TYX
2021-05-11,2.3510000705718994,^TYX
2021-05-12,2.4149999618530273,^TYX
2021-05-13,2.3959999084472656,^TYX
2021-05-14,2.3550000190734863,^TYX
2021-05-17,2.3550000190734863,^TYX
2021-05-18,2.364000082015991,^TYX
2021-05-19,2.38700008392334,^TYX
2021-05-20,2.3420000076293945,^TYX
2021-05-21,2.3329999446868896,^TYX
2021-05-24,2.302000045776367,^TYX
2021-05-25,2.259999990463257,^TYX
2021-05-26,2.259999990463257,^TYX
2021-05-27,2.2899999618530273,^TYX
2021-05-28,2.263000011444092,^TYX
2021-06-01,2.2960000038146973,^TYX
2021-06-02,2.2799999713897705,^TYX
2021-06-03,2.2950000762939453,^TYX
2021-06-04,2.239000082015991,^TYX
2021-06-07,2.250999927520752,^TYX
2021-06-08,2.2090001106262207,^TYX
2021-06-09,2.1689999103546143,^TYX
2021-06-10,2.1530001163482666,^TYX
2021-06-11,2.1519999504089355,^TYX
2021-06-14,2.190000057220459,^TYX
2021-06-15,2.1989998817443848,^TYX
2021-06-16,2.2090001106262207,^TYX
2021-06-17,2.0999999046325684,^TYX
2021-06-18,2.0269999504089355,^TYX
2021-06-21,2.1040000915527344,^TYX
2021-06-22,2.1050000190734863,^TYX
2021-06-23,2.111999988555908,^TYX
2021-06-24,2.0950000286102295,^TYX
2021-06-25,2.1689999103546143,^TYX
2021-06-28,2.0980000495910645,^TYX
2021-06-29,2.0959999561309814,^TYX
2021-06-30,2.065000057220459,^TYX
2021-07-01,2.0859999656677246,^TYX
2021-07-02,2.0450000762939453,^TYX
2021-07-06,2.003999948501587,^TYX
2021-07-07,1.944000005722046,^TYX
2021-07-08,1.909999966621399,^TYX
2021-07-09,1.9819999933242798,^TYX
2021-07-12,1.9930000305175781,^TYX
2021-07-13,2.0380001068115234,^TYX
2021-07-14,1.9889999628067017,^TYX
2021-07-15,1.9199999570846558,^TYX
2021-07-16,1.930999994277954,^TYX
2021-07-19,1.815000057220459,^TYX
2021-07-20,1.86899995803833,^TYX
2021-07-21,1.9299999475479126,^TYX
2021-07-22,1.9019999504089355,^TYX
2021-07-23,1.9249999523162842,^TYX
2021-07-26,1.9259999990463257,^TYX
2021-07-27,1.8890000581741333,^TYX
2021-07-28,1.9110000133514404,^TYX
2021-07-29,1.9160000085830688,^TYX
2021-07-30,1.8969999551773071,^TYX
2021-08-02,1.8530000448226929,^TYX
2021-08-03,1.8519999980926514,^TYX
2021-08-04,1.840000033378601,^TYX
2021-08-05,1.8630000352859497,^TYX
2021-08-06,1.934000015258789,^TYX
2021-08-09,1.9630000591278076,^TYX
2021-08-10,1.9839999675750732,^TYX
2021-08-11,1.996999979019165,^TYX
2021-08-12,2.013000011444092,^TYX
2021-08-13,1.9479999542236328,^TYX
2021-08-16,1.9240000247955322,^TYX
2021-08-17,1.9190000295639038,^TYX
2021-08-18,1.9140000343322754,^TYX
2021-08-19,1.8760000467300415,^TYX
2021-08-20,1.8739999532699585,^TYX
2021-08-23,1.871999979019165,^TYX
2021-08-24,1.906999945640564,^TYX
2021-08-25,1.9589999914169312,^TYX
2021-08-26,1.940999984741211,^TYX
2021-08-27,1.9179999828338623,^TYX
2021-08-30,1.899999976158142,^TYX
2021-08-31,1.9270000457763672,^TYX
2021-09-01,1.9190000295639038,^TYX
2021-09-02,1.906999945640564,^TYX
2021-09-03,1.9429999589920044,^TYX
2021-09-07,1.9839999675750732,^TYX
2021-09-08,1.9529999494552612,^TYX
2021-09-09,1.8969999551773071,^TYX
2021-09-10,1.934000015258789,^TYX
2021-09-13,1.9049999713897705,^TYX
2021-09-14,1.850000023841858,^TYX
2021-09-15,1.86899995803833,^TYX
2021-09-16,1.88100004196167,^TYX
2021-09-17,1.909000039100647,^TYX
2021-09-20,1.8459999561309814,^TYX
2021-09-21,1.8569999933242798,^TYX
2021-09-22,1.8509999513626099,^TYX
2021-09-23,1.9240000247955322,^TYX
2021-09-24,1.9880000352859497,^TYX
2021-09-27,1.9950000047683716,^TYX
2021-09-28,2.069999933242798,^TYX
2021-09-29,2.0899999141693115,^TYX
2021-09-30,2.0920000076293945,^TYX
2021-10-01,2.058000087738037,^TYX
2021-10-04,2.046999931335449,^TYX
2021-10-05,2.0980000495910645,^TYX
2021-10-06,2.0759999752044678,^TYX
2021-10-07,2.131999969482422,^TYX
2021-10-08,2.1619999408721924,^TYX
2021-10-11,2.1659998893737793,^TYX
2021-10-12,2.1059999465942383,^TYX
2021-10-13,2.0409998893737793,^TYX
2021-10-14,2.0250000953674316,^TYX
2021-10-15,2.0510001182556152,^TYX
2021-10-18,2.0169999599456787,^TYX
2021-10-19,2.0880000591278076,^TYX
2021-10-20,2.1110000610351562,^TYX
2021-10-21,2.128000020980835,^TYX
2021-10-22,2.0910000801086426,^TYX
2021-10-25,2.0850000381469727,^TYX
2021-10-26,2.0510001182556152,^TYX
2021-10-27,1.9420000314712524,^TYX
2021-10-28,1.9630000591278076,^TYX
2021-10-29,1.9420000314712524,^TYX
2021-11-01,1.968999981880188,^TYX
2021-11-02,1.9600000381469727,^TYX
2021-11-03,1.9859999418258667,^TYX
2021-11-04,1.9639999866485596,^TYX
2021-11-05,1.8860000371932983,^TYX
2021-11-08,1.8869999647140503,^TYX
2021-11-09,1.8220000267028809,^TYX
2021-11-10,1.9179999828338623,^TYX
2021-11-11,1.9160000085830688,^TYX
2021-11-12,1.9550000429153442,^TYX
2021-11-15,2.006999969482422,^TYX
2021-11-16,2.0179998874664307,^TYX
2021-11-17,1.996000051498413,^TYX
2021-11-18,1.972000002861023,^TYX
2021-11-19,1.906999945640564,^TYX
2021-11-22,1.9780000448226929,^TYX
2021-11-23,2.0230000019073486,^TYX
2021-11-24,1.968999981880188,^TYX
2021-11-26,1.8270000219345093,^TYX
2021-11-29,1.8799999952316284,^TYX
2021-11-30,1.7869999408721924,^TYX
2021-12-01,1.777999997138977,^TYX
2021-12-02,1.7690000534057617,^TYX
2021-12-03,1.6779999732971191,^TYX
2021-12-06,1.7569999694824219,^TYX
2021-12-07,1.7960000038146973,^TYX
2021-12-08,1.875,^TYX
2021-12-09,1.8660000562667847,^TYX
2021-12-10,1.8839999437332153,^TYX
2021-12-13,1.812000036239624,^TYX
2021-12-14,1.8179999589920044,^TYX
2021-12-15,1.8250000476837158,^TYX
